frame_idx,stamp_sec,stamp_nanosec,iou,precision,recall,f1,gt_bins,pred_bins,omega_bins,empty_union0
49,1768906322,770274734,0.0,0.0,0.0,0.0,106,66,6539,0
50,1768906327,619148373,0.0,0.0,0.0,0.0,31,66,6544,0
51,1768906331,458251735,0.0,0.0,0.0,0.0,33,66,6547,0
52,1768906335,343065780,0.0,0.0,0.0,0.0,34,66,6545,0
53,1768906339,205386040,0.019607843137062667,0.030303030302571164,0.05263157894598339,0.038461537997041426,38,66,6543,0
54,1768906343,59770652,0.02830188679218583,0.04545454545385675,0.06976744185884262,0.055045871080885454,43,66,6547,0
55,1768906346,892173758,0.01769911504409116,0.030303030302571164,0.04081632652977926,0.034782608205973536,49,66,6546,0
56,1768906350,752551413,0.01709401709387099,0.030303030302571164,0.03773584905589178,0.033613444883553424,53,66,6554,0
57,1768906354,584268996,0.02678571428547513,0.04545454545385675,0.06122448979466889,0.05217391255349717,49,66,6553,0
58,1768906358,405373883,0.009009009008927846,0.015151515151285582,0.02173913043431002,0.01785714237276787,46,66,6556,0
59,1768906362,235260524,0.008695652173837429,0.015151515151285582,0.0199999999996,0.017241378819560064,50,66,6554,0
60,1768906366,93993782,0.0,0.0,0.0,0.0,56,66,6561,0
61,1768906370,8202564,0.0,0.0,0.0,0.0,58,66,6555,0
62,1768906373,860841212,0.0,0.0,0.0,0.0,72,66,6568,0
63,1768906377,739288879,0.0,0.0,0.0,0.0,68,67,6566,0
64,1768906381,454271479,0.0,0.0,0.0,0.0,67,66,6570,0
65,1768906385,284974297,0.0,0.0,0.0,0.0,76,66,6569,0
66,1768906389,124123657,0.0,0.0,0.0,0.0,93,67,6572,0
67,1768906395,196658432,0.0,0.0,0.0,0.0,96,66,6567,0
68,1768906407,290539615,0.0,0.0,0.0,0.0,114,66,6580,0
69,1768906413,277269898,0.0,0.0,0.0,0.0,122,66,6584,0
70,1768906419,289727350,0.0,0.0,0.0,0.0,23,66,6588,0
71,1768906424,255405276,0.0,0.0,0.0,0.0,30,66,6586,0
72,1768906429,260794924,0.0,0.0,0.0,0.0,29,67,6608,0
73,1768906434,214297909,0.0,0.0,0.0,0.0,30,67,6622,0
74,1768906444,106890063,0.0,0.0,0.0,0.0,24,67,6619,0
75,1768906449,57774703,0.0,0.0,0.0,0.0,30,67,6607,0
76,1768906453,976556687,0.0,0.0,0.0,0.0,30,67,6604,0
77,1768906458,813615522,0.0,0.0,0.0,0.0,32,66,6597,0
78,1768906463,615931668,0.0,0.0,0.0,0.0,34,66,6592,0
79,1768906469,735066289,0.0,0.0,0.0,0.0,39,66,6594,0
80,1768906475,686850451,0.0,0.0,0.0,0.0,42,66,6597,0
81,1768906481,537318225,0.0,0.0,0.0,0.0,42,66,6599,0
82,1768906487,495712661,0.0,0.0,0.0,0.0,44,66,6595,0
83,1768906493,544216542,0.0,0.0,0.0,0.0,44,66,6596,0
84,1768906499,522809866,0.0,0.0,0.0,0.0,45,66,6593,0
85,1768906505,668979830,0.0,0.0,0.0,0.0,47,66,6594,0
86,1768906518,696433604,0.0,0.0,0.0,0.0,52,67,6603,0
87,1768906525,753179411,0.0,0.0,0.0,0.0,45,67,6602,0
88,1768906532,749530843,0.0,0.0,0.0,0.0,46,67,6616,0
89,1768906539,925750371,0.0,0.0,0.0,0.0,51,67,6623,0
90,1768906546,957533677,0.0,0.0,0.0,0.0,56,67,6622,0
91,1768906554,37972984,0.0,0.0,0.0,0.0,58,67,6630,0
92,1768906561,92180380,0.0,0.0,0.0,0.0,59,67,6639,0
93,1768906568,109909871,0.0,0.0,0.0,0.0,59,67,6638,0
94,1768906575,361857813,0.0,0.0,0.0,0.0,63,67,6635,0
95,1768906582,509212935,0.0,0.0,0.0,0.0,59,67,6642,0
96,1768906589,560296495,0.0,0.0,0.0,0.0,60,67,6648,0
97,1768906596,669699956,0.0,0.0,0.0,0.0,61,67,6655,0
98,1768906603,726428878,0.0,0.0,0.0,0.0,61,67,6645,0
99,1768906610,733107954,0.0,0.0,0.0,0.0,64,66,6586,0
