frame_idx,stamp_sec,stamp_nanosec,iou,precision,recall,f1,gt_bins,pred_bins,omega_bins,empty_union0
58,1768985193,341470031,0.019736842105133313,0.04477611940231677,0.03409090909052169,0.038709676928033294,88,67,6694,0
59,1768985204,551721458,0.00606060606056933,0.01492537313410559,0.01010101010090807,0.012048192289519543,99,67,6700,0
60,1768985215,839862276,0.006097560975572576,0.01492537313410559,0.010204081632548937,0.012121211638714435,98,67,6698,0
61,1768985227,11884183,0.024390243902290304,0.05970149253642236,0.03960396039564749,0.04761904713895975,101,67,6696,0
62,1768985238,291817509,0.039999999999771434,0.10447761193873914,0.060869565216862,0.07692307645701002,115,67,6691,0
63,1768985249,539277540,0.027322404371435398,0.07462686567052795,0.041322314049245266,0.05319148890238796,121,67,6699,0
64,1768985260,912818264,0.02631578947354571,0.07352941176362457,0.03937007873984748,0.05128205082729783,127,68,6701,0
65,1768985272,131484151,0.005181347150232221,0.01492537313410559,0.007874015747969495,0.010309277898235752,127,67,6699,0
66,1768985283,350126291,0.0,0.0,0.0,0.0,129,68,6705,0
67,1768985294,529368127,0.00487804878046401,0.014705882352724913,0.007246376811541694,0.00970873742171743,138,68,6703,0
68,1768985305,697299455,0.0,0.0,0.0,0.0,141,68,6703,0
69,1768985316,953719357,0.004784688995192418,0.014705882352724913,0.007042253521077168,0.00952380908580501,142,68,6702,0
70,1768985327,936939882,0.0,0.0,0.0,0.0,149,68,6703,0
71,1768985338,981873232,0.004219409282682619,0.01492537313410559,0.005847953216340071,0.008403360939940704,171,67,6697,0
72,1768985349,892278688,0.0,0.0,0.0,0.0,174,68,6706,0
73,1768985360,757793527,0.0037174721189452884,0.014705882352724913,0.004950495049480443,0.007407407030507565,202,68,6710,0
74,1768985371,610358822,0.0,0.0,0.0,0.0,234,68,6714,0
75,1768985393,452234308,0.0028089887640370534,0.014705882352724913,0.0034602076124447744,0.005602240587937153,289,68,6702,0
76,1768985404,239783869,0.007731958762866671,0.04411764705817474,0.009287925696565672,0.015345268254786408,323,68,6707,0
77,1768985415,179935981,0.009779951100220587,0.058823529410899654,0.011594202898517118,0.01937045977325306,345,68,6711,0
78,1768985425,844844448,0.011655011654984487,0.07352941176362457,0.013661202185755025,0.023041474390006166,366,68,6718,0
79,1768985436,792179383,0.015384615384581572,0.10294117646907439,0.017766497461883843,0.030303030051854356,394,68,6712,0
80,1768985447,431979139,0.014989293361852271,0.10294117646907439,0.01724137931030236,0.029535864733019994,406,68,6728,0
81,1768985479,50634911,0.002141327623121753,0.014705882352724913,0.0024999999999937503,0.004273504025111417,400,68,6726,0
82,1768985489,755078567,0.012526096033376772,0.08823529411634948,0.014388489208598589,0.024742267800038263,417,68,6727,0
83,1768985500,350177046,0.0059880239520838565,0.04411764705817474,0.006880733944938347,0.011904761671280554,436,68,6728,0
84,1768985521,333432123,0.015810276679779408,0.058823529410899654,0.021164021163909186,0.03112840427985284,189,68,6733,0
85,1768985531,285701525,0.0,0.0,0.0,0.0,108,68,6728,0
86,1768985540,439176465,0.0,0.0,0.0,0.0,107,68,6731,0
87,1768985549,456949934,0.005988023952059952,0.014705882352724913,0.0099999999999,0.011904761422760791,100,68,6731,0
88,1768985558,557215689,0.0060240963855058794,0.014705882352724913,0.01010101010090807,0.011976047421277227,99,68,6733,0
89,1768985567,555696273,0.01212121212113866,0.029411764705449827,0.02020202020181614,0.02395209532532541,99,68,6735,0
90,1768985630,759008559,0.004830917874372798,0.014705882352724913,0.007142857142806123,0.009615384175203424,140,68,6734,0
91,1768985648,944483640,0.004405286343592929,0.014705882352724913,0.006249999999960938,0.008771929405894142,160,68,6733,0
92,1768985658,3818398,0.0203252032519499,0.07352941176362457,0.027322404371435398,0.0398406370548404,183,68,6736,0
93,1768985707,957314758,0.006024096385524024,0.029411764705449827,0.007518796992452937,0.011976047579834352,266,68,6734,0
94,1768985753,788592765,0.01941747572806108,0.058823529410899654,0.02816901408430867,0.03809523765696146,142,68,6737,0
95,1768985762,792273096,0.023364485981199234,0.07352941176362457,0.033112582781237666,0.045662100028022776,151,68,6743,0
96,1768985780,578081707,0.022321428571328922,0.07352941176362457,0.03105590062092512,0.043668121852825086,161,68,6738,0
97,1768985789,568452939,0.021621621621504748,0.058823529410899654,0.03305785123939622,0.042328041866913024,121,68,6740,0
98,1768985797,566649115,0.03260869565199669,0.08823529411634948,0.04918032786844934,0.06315789427656511,122,68,6742,0
99,1768985805,542020865,0.030150753768692713,0.08823529411634948,0.04379562043763653,0.058536584921927426,137,68,6746,0
100,1768985813,535884648,0.028985507246236785,0.08823529411634948,0.04137931034454222,0.056338027733827074,145,68,6741,0
101,1768985821,565618864,0.027906976744056247,0.08823529411634948,0.039215686274253495,0.054298642107409756,153,68,6744,0
102,1768985837,538345892,0.02272727272716942,0.07352941176362457,0.03184713375775894,0.044444444022281496,157,68,6746,0
103,1768985846,387659599,0.013215859030778786,0.04411764705817474,0.018518518518404206,0.026086956105028362,162,68,6749,0
104,1768985855,379454115,0.012499999999947917,0.04411764705817474,0.017142857142759184,0.024691357621433055,175,68,6747,0
105,1768985865,227788663,0.01632653061217826,0.058823529410899654,0.02209944751369006,0.03212851365894099,181,68,6752,0
106,1768985884,68409524,0.029239766081700355,0.07352941176362457,0.04629629629586762,0.056818181343362605,108,68,6748,0
107,1768985900,147634100,0.03783783783763331,0.10294117646907439,0.05645161290277055,0.07291666620844185,124,68,6754,0
108,1768985908,166125299,0.03351955307243844,0.08823529411634948,0.05128205128161297,0.06486486439924032,117,68,6754,0
109,1768985916,32825582,0.06547619047580074,0.16176470587997405,0.09909909909820631,0.1229050274604413,111,68,6753,0
110,1768985924,90972483,0.042553191489135354,0.11764705882179931,0.062499999999511724,0.08163265260724697,128,68,6752,0
111,1768985938,291316217,0.04975124378084701,0.14705882352724914,0.06993006992958091,0.09478672942009389,143,68,6760,0
112,1768985952,531906207,0.031249999999860494,0.10294117646907439,0.04294478527581016,0.06060606019010139,163,68,6760,0
113,1768985959,705154617,0.025974025973913534,0.08823529411634948,0.03550295857967158,0.0506329109827841,169,68,6760,0
114,1768985981,78006521,0.04961832061049764,0.19117647058542386,0.06280193236684638,0.09454545417250909,207,68,6761,0
115,1768985988,184015661,0.03676470588221778,0.14705882352724914,0.04672897196239847,0.07092198544912229,214,68,6763,0
116,1768986026,548307761,0.04225352112646301,0.08823529411634948,0.0749999999990625,0.08108108058327246,80,68,6763,0
117,1768986032,876076626,0.020547945205338713,0.04411764705817474,0.03703703703657979,0.04026845587910455,81,68,6764,0
118,1768986039,21335639,0.020134228187784334,0.04411764705817474,0.035714285713860545,0.039473683715547096,84,68,6762,0
119,1768986045,228097517,0.0198675496687426,0.04411764705817474,0.03488372092982693,0.03896103846736381,86,68,6762,0
120,1768986051,494488454,0.02614379084950233,0.058823529410899654,0.044943820224214115,0.05095541352103534,89,68,6760,0
121,1768986057,728975709,0.03267973856187791,0.07352941176362457,0.05555555555493827,0.06329113874939914,90,68,6756,0
122,1768986063,937231209,0.03267973856187791,0.07352941176362457,0.05555555555493827,0.06329113874939914,90,68,6759,0
123,1768986076,431531387,0.04666666666635556,0.10294117646907439,0.0786516853923747,0.08917197403010264,89,68,6759,0
124,1768986083,389677453,0.05298013244998027,0.11764705882179931,0.08791208791112184,0.10062893032680671,91,68,6754,0
125,1768986090,518535687,0.04761904761872368,0.10294117646907439,0.08139534883626284,0.0909090904147411,86,68,6761,0
126,1768986097,696350907,0.04430379746807403,0.10294117646907439,0.07216494845286428,0.08484848436290175,97,68,6759,0
127,1768986161,981679985,0.013698630136923752,0.04411764705817474,0.019480519480392984,0.02702702660181804,154,68,6758,0
128,1768986169,6513504,0.008403361344502508,0.029411764705449827,0.011627906976676582,0.016666666260416678,172,68,6757,0
129,1768986176,11177446,0.016597510373375115,0.058823529410899654,0.0225988700563695,0.03265306082319035,177,68,6754,0
130,1768986190,122176601,0.03100775193786431,0.11764705882179931,0.04040404040383635,0.06015037555882188,198,68,6759,0
131,1768986197,224293006,0.019455252918212238,0.07352941176362457,0.02577319587615581,0.03816793854664647,194,68,6755,0
132,1768986204,305529783,0.03296703296691221,0.1323529411745242,0.04205607476615862,0.0638297868676123,214,68,6755,0
133,1768986232,551495139,0.019178082191728278,0.10294117646907439,0.02302631578939794,0.037634408303185346,304,68,6762,0
134,1768986239,592279973,0.015151515151476891,0.08823529411634948,0.01796407185623364,0.02985074598742606,334,68,6770,0
135,1768986253,510318031,0.013824884792594874,0.08823529411634948,0.016129032258021158,0.02727272701128099,372,68,6769,0
136,1768986267,231673191,0.01652892561980056,0.11764705882179931,0.018867924528257387,0.03252032496490184,424,68,6770,0
137,1768986287,579279020,0.010526315789455218,0.08823529411634948,0.011811023622023993,0.02083333312502411,508,68,6770,0
138,1768986331,420601358,0.009174311926521336,0.014705882352724913,0.023809523808956918,0.018181817709421504,42,68,6779,0
139,1768986337,536863784,0.009174311926521336,0.014705882352724913,0.023809523808956918,0.018181817709421504,42,68,6780,0
140,1768986349,550750831,0.009174311926521336,0.014705882352724913,0.023809523808956918,0.018181817709421504,42,68,6781,0
141,1768986355,615895173,0.0,0.0,0.0,0.0,42,68,6781,0
142,1768986361,605683505,0.009174311926521336,0.014705882352724913,0.023809523808956918,0.018181817709421504,42,68,6784,0
143,1768986373,735097801,0.009090909090826447,0.014705882352724913,0.02325581395294754,0.018018017543056583,43,68,6784,0
144,1768986379,778669136,0.009174311926521336,0.014705882352724913,0.023809523808956918,0.018181817709421504,42,68,6782,0
145,1768986385,811460387,0.009174311926521336,0.014705882352724913,0.023809523808956918,0.018181817709421504,42,68,6780,0
