frame_idx,stamp_sec,stamp_nanosec,iou,precision,recall,f1,gt_bins,pred_bins,omega_bins,empty_union0
0,1768905878,816153781,0.038095238094875285,0.062499999999023434,0.08888888888691358,0.07339449492668967,45,64,6294,0
1,1768905884,483428253,0.009174311926521336,0.01587301587276392,0.02127659574422816,0.01818181769206613,47,63,6289,0
2,1768905895,931924207,0.032520325202987636,0.06349206349105568,0.062499999999023434,0.06299212548329096,64,63,6291,0
